"Id","Titulo_P","Subtitulo_P","Descripcion","Valor","Marca","Categoria","Subcategoria","Sub_sub_categoria","URL_Redireccion","URL_Imagen_Principal","URL_Imagen_2","URL_Imagen_3","URL_Imagen_4","URL_Imagen_5","Tienda"
13958,"Ventilador Brisador de Pie Peabody PE-BR500 Verde","Ventilador de Pie de 16’ de diámetro, motor japones DC, 22 velocidades regulables electronicamente. Funciones brisa natural y sleep. Función ECO programable. Display digital y LED indicador de velocidad. Oscilación de 30°, 60° y 90°.","Cuenta con 16’ de diámetro, motor japones DC, mucho mas pequeño y silencioso.
22 velocidades regulables electronicamente
Funciones brisa natural y sleep.
Función ECO programable.
Display digital y LED indicador de velocidad.
Control remoto multinacion.
Timer programable de 1 a 15 hs. (intervalo de 60 min.)
Exclusivo sistema de 7 palas plásticas que incrementan el flujo de aire y reducen el ruido.
Oscilación de 30°, 60° y 90°.","$ 2.999,00","Peabody","Climatización","Ventilación","Ventiladores de Pie","http://www.carrefour.com.ar/climatizacion/ventilacion/ventiladores-de-pie-1/ventilador-brisador-pie-peabody-16-mod-2.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/l/elsd_0005_7798111676537.jpg",,,,,"Carrefour"
8983,"Teléfono Inalámbrico Duo Panasonic KX-TG1712AG1","Teléfono inalámbrico Duo con LCD tipo TFT. Contador de mensajes de voz. Auricular anti-deslizante. Base compacta. Gran pantalla y teclado. Visualización de mensajes por lista. Indicador luminoso en auricular. Resistente a las caídas. Terminado tipo piano. Tecnología única con ajuste de sonido, consumo de energía reglado, claridad de sonido en conversación, bloqueo de llamadas. Modo nocturno. Teclado resistente al agua.","Teléfono inalámbrico Duo con LCD tipo TFT. Contador de mensajes de voz. Auricular anti-deslizante. Base compacta. Gran pantalla y teclado. Visualización de mensajes por lista. Indicador luminoso en auricular. Resistente a las caídas. Terminado tipo piano. Tecnología única con ajuste de sonido, consumo de energía reglado, claridad de sonido en conversación, bloqueo de llamadas. Modo nocturno. Teclado resistente al agua.","$ 1.199,00","Panasonic","Telefonía","Telefonía Clásica","Teléfonos Inalámbricos","http://www.carrefour.com.ar/telefonia/telefonia-clasica/telefonos-inalambricos/tel-inal-panasonic-kx-tg1712ag1.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7798055181364_1_1.jpg",,,,,"Carrefour"
9250,"Teléfono Inalámbrico Panasonic KX-TGD210AG1","Teléfono inalámbrico con gran pantalla blanca de 1.6 pulgadas y botonos grandes. Se puede usar durante un corte de energía con el teléfono en la base. Incluye reductor de ruidos durante conversión, bloqueador de números no deseados, modo no molestar e identificador de llamadas.","Teléfono inalámbrico con gran pantalla blanca de 1.6 pulgadas y botonos grandes. Se puede usar durante un corte de energía con el teléfono en la base. Incluye reductor de ruidos durante conversión, bloqueador de números no deseados, modo no molestar e identificador de llamadas.","$ 919,00","Panasonic","Telefonía","Telefonía Clásica","Teléfonos Inalámbricos","http://www.carrefour.com.ar/telefonia/telefonia-clasica/telefonos-inalambricos/tel-inal-panasonic-kx-tgd210ag1.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7798055181371.jpg",,,,,"Carrefour"
14048,"Telefono Inalámbrico Motorola M6500","Pantalla LCD de 2”, Agenda para 20 nombres y números telefónicos, 20 números de marcado rápido.","Teléfono Inalámbrico digital con diseño moderno y funciones accesibles y prácticas para el usuario. Tiene una pantalla LCD de 2”, agenda para 20 nombres y números telefónicos, 20 números de marcado rápido,  pantalla y teclado iluminados, Handset Speaker, Diseño innovador color plateado","$ 899,00","Motorola","Telefonía","Telefonía Clásica","Teléfonos Inalámbricos","http://www.carrefour.com.ar/telefonia/telefonia-clasica/telefonos-inalambricos/tel-inal-motorola-m6500.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/8/183420002943-1.jpg",,,,,"Carrefour"
9924,"Teléfono Inalambrico PA-7851","El Teléfono Inalambrico PA-7851 posee memoria para 50 numeros y nombres, ademas cuenta con 10 números en el modo llamadas rápidas. Posee pantalla con retroiluminación ideal para cualquier momento del dia.","La más reciente tecnología en telecomunicaciones es la que está presente en este teléfono inalámbric. Provee una calidad de sonido más clara y fiable. No tendrás más problemas con interferencias ya que experimentarás la mejorar calidad de llamada que un teléfono puede ofrecer.
A través de Contestador Digital Automático integrado, todas las llamadas entrantes serán respondidas y los mensajes guardados. Personaliza tu mensaje para dar un aspecto más personal o profesional.","$ 699,00","Panacom","Telefonía","Telefonía Clásica","Teléfonos Inalámbricos","http://www.carrefour.com.ar/telefonia/telefonia-clasica/telefonos-inalambricos/tel-inal-panacom-pa-7954.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/a/pa7954_1.jpg",,,,,"Carrefour"
6492,"Telèfono Inalàmbrico Panasonic KX-TG1711 Negro","Telèfono Inalàmbrico Panasonic KX-TG1711 digital. Tecnologìa DECT 1.9GHz. Con identificador de llamadas. Montable en pared. Directorio telefònico de 50 nùmeros. Flash, redial, fecha, hora y alarma. Tiene 12 tonos de timbre, contador de mensajes de vos y auricular antideslizante. Base compacta, gran pantalla y teclad","Telèfono Inalàmbrico Panasonic KX-TG1711 digital. Tecnologìa DECT 1.9GHz. Con identificador de llamadas. Montable en pared. Directorio telefònico de 50 nùmeros. Flash, redial, fecha, hora y alarma. Tiene 12 tonos de timbre, contador de mensajes de vos y auricular antideslizante. Base compacta, gran pantalla y teclado. Visualizaciòn de mensajes por lista. Resistente a caìdas.Alimentación	120 V CA, 60 Hz","$ 699,00","Panasonic","Telefonía","Telefonía Clásica","Teléfonos Inalámbricos","http://www.carrefour.com.ar/telefonia/telefonia-clasica/telefonos-inalambricos/telefono-inalambrico-panasonic-kx-tg1711.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/s/asd_0001_5025232627653.jpg",,,,,"Carrefour"
7776,"Teléfono Inalámbrico Panasonic KX-TG1711AG1","Teléfono inalámbrico económico, con identificador de llamadas, montable en pared, con directorio para 50 teléfonos. Flash, redial, fecha, hora y alarma. 12 tonos de timbre.","Teléfono inalámbrico económico, con identificador de llamadas, montable en pared, con directorio para 50 teléfonos. Flash, redial, fecha, hora y alarma. 12 tonos de timbre.","$ 699,00","Panasonic","Telefonía","Telefonía Clásica","Teléfonos Inalámbricos","http://www.carrefour.com.ar/telefonia/telefonia-clasica/telefonos-inalambricos/tel-inal-panasonic-kx-tg1711ag1.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7798055181357.jpg",,,,,"Carrefour"
14930,"Combo Estereo Xview CA3020BT + Parlantes 6"" GTZ650","Estereo Xview CA3020BT potencia de 45 x 4W - Bluetooth - USB - Slot de tarjeta SD - Entrada auxiliar - Radio AM FM - Parlantes de 3 vias de 6 pulgadas - Potencia nominal de 40W. Diámetro de montaje: 6"".","El Estereo Xview CA3020BT tiene una salida de potencia de 45 x 4W. Cuenta con conexion Bluetooth, Puerto USB, Ranura para Slot de tarjeta SD, Entrada auxiliar y radio AM FM. Reproduce MP3 y WMA. Tiene ecualizador preestablecido. Tiene una pantalla LCD retroiluminada blanca con frente desmontable y estuche para guardarlo.
Los Parlantes GTZ650 son de sistema coaxial 6.0"" 3-vías, tienen una respuesta de frecuencia: 65 HZ - 20 kHz, una impedancia nominal: 4 ohmios, una sensibilidad 1W/1m: 88 dB. Cuentan con una Potencia PMPO de 220W y una Potencia nominal de 40W. Diámetro de montaje: 6"".","$ 1.699,00","XView","Audio","Auto Estéreos","Auto Estereos","http://www.carrefour.com.ar/audio-1/auto-estereos/auto-estereos-1/combo-stereo-xview-ca3020-parlantes-gt.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/x/v/xvw_0000_7798042205929_1.jpg",,,,,"Carrefour"
7910,"Teléfono Inalámbrico Panacom PA 7934","Teléfono inalámbrico con identificador de llamadas, altavoz, indicador de correo de voz, 5 números de rediscado, 50 números de directorio, melodías de timbre seleccionables.","Teléfono inalámbrico con identificador de llamadas, altavoz, indicador de correo de voz, 5 números de rediscado, 50 números de directorio, melodías de timbre seleccionables.","$ 599,00","Panacom","Telefonía","Telefonía Clásica","Teléfonos Inalámbricos","http://www.carrefour.com.ar/telefonia/telefonia-clasica/telefonos-inalambricos/tel-inal-panacom-pa-7934.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/d/mda_0003_7798130904154.jpg",,,,,"Carrefour"
9093,"Auto Estéro Suzuki 45WX4 Bluetooth CSB-511","Auto Estéro Suzuki con función bluetooth, sincronización de teléfono celular para conversación con manos libres, ranura de tarjeta SD, puerto USB apto para reproducción de dispositivos portables, reproducción de sonido MP3, potencia 45Wx4","Auto Estéro Suzuki con función bluetooth, sincronización de teléfono celular para conversación con manos libres, ranura de tarjeta SD, puerto USB apto para reproducción de dispositivos portables, reproducción de sonido MP3, potencia 45Wx4.","$ 1.599,00","Suzukitime","Audio","Auto Estéreos","Auto Estereos","http://www.carrefour.com.ar/audio-1/auto-estereos/auto-estereos-1/autoest-suzuki-45wx4-bluet-usb-sd-fm-mos.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7798111351694.jpg",,,,,"Carrefour"
14586,"Autostereo Stromberg Carlson 24Wx4 SC-9002","Salida de potencia de 24W x4 - Entrada auxiliar de 3.5 mm Entrada USB - Lector de Tarjeta SD","El Autostereo Stromberg Carlson SC-9002 tiene una salida de potencia de 24W x4. Cuenta con entrada auxiliar de 3.5 mm, entrada USB, lector de tarjeta SD. Reproduce archivos MP3/WMA, viene con ecualizador preseteado y control de audio digital. Cuenta con Radio AM/FM","$ 1.399,00","Stromberg Carlson","Audio","Auto Estéreos","Auto Estereos","http://www.carrefour.com.ar/audio-1/auto-estereos/auto-estereos-1/autoest-s-carlson-25w-x4-bluet-mod-sc-92.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/h/_/h_0002_7797026990028.jpg",,,,,"Carrefour"
14280,"Minicomponente Panasonic SC-AKX200 Blanco","Potencia 400W RMS - USB - Bluetooth - NFC","Sonido Claro y Potente
El sistema D.Bass Beat proporciona un potente sonido a sus fiestas, mientras el DJ Jukebox le permite reproducir canciones sugeridas utilizando la aplicación MAX Juke App. La compatibilidad con Bluetooth®también permite contar con más música con un sonido claro y potente, para disfrutar más sus fiestas en casa.
Produce un Sonido Potente
El Amplio Woofer de 16cm con material Corrugado con Alta Presión, produce potentes graves para bailar y para otros tipos de música. También se agregó el corrugado para suprimir la distorsión y disfrutar una claridad mucho mayor.
Disfrute su música con el mejor sonido
Gracias a la gran versatilidad del Ecualizador con Ritmos Latinos Preestablecidos, podrá disfrutar al máximo diferentes géneros musicales, como Rock, Salsa y otros. El Modo Football también hace que le resulte más ameno observar la TV. Podrá seleccionar el sonido más apropiado para que coincida con lo que esté disfrutando.","$ 5.999,00","Panasonic","Audio","Equipos de Música","Minicomponentes","http://www.carrefour.com.ar/audio-1/equipos-de-musica/minicomponentes/minicomp-panasonic-450w-usbx2-bluet-sc-a-1.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/8/885170266179-1.jpg",,,,,"Carrefour"
14585,"Autostereo Stromberg Carlson 24Wx4 SC-6002","Salida de potencia de 24W x4 - Entrada auxiliar de 3.5 mm Entrada USB - Lector de Tarjeta SD","El Autostereo Stromberg Carlson SC-6002 tiene una salida de potencia de 24W x4. Cuenta con entrada auxiliar de 3.5 mm, entrada USB, lector de tarjeta SD. Reproduce archivos MP3/WMA, viene con ecualizador preseteado y control de audio digital. Cuenta con Radio AM/FM","$ 1.199,00","Stromberg Carlson","Audio","Auto Estéreos","Auto Estereos","http://www.carrefour.com.ar/audio-1/auto-estereos/auto-estereos-1/autoest-s-carlson-25w-x4-usb-sd-mod-sc60.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/h/_/h_0003_7797026960021.jpg",,,,,"Carrefour"
14289,"Minicomponente Panasonic 1700W SC-AKX660LXK","Potencia 1700W RMS - Sonido claro y potente con el nuevo Sistema AIRQUAKE BASS - Bluetooth - Doble USB - Memoria int.de 4Gb - MAX Juke Box","Los poderosos sonidos graves y la resonancia requerida para tus fiestas han sido fortalecidos aun mas, mediante el exclusivo concepto Bass Reflex System, La sofisticada tecnologia de puerto impulsa los sonidos hacia el frente sin perder la resonancia de los sonidos generados en la parte posterior de la unidad del woofer. Este sistema amplifica los graves, para producir un sonido extremadamente potente. El amplio woofer de 20 cm con corrugado de alta presion produce potentes sonidos graves, apropiados para bailar y escuchar diversos tipos de musica. El corrugado tambien ha sido diseñado para eliminar distorsiones y proporcionar aun mayor claridad.
Ademas de contar con una memoria interna capaz de almacenar 1.000 canciones (4GB), el sistema DJ Jukebox tambien puede reproducir canciones desde la memoria interna o desde un dispositivo USB con el modo Mix Play (Reproduccion combinada). Con la aplicacion Max Juke App podras solicitar las canciones de una lista compartida con varios amigos.","$ 10.499,00","Panasonic","Audio","Equipos de Música","Minicomponentes","http://www.carrefour.com.ar/audio-1/equipos-de-musica/minicomponentes/minicomp-panasonic-1700w-usbx2-bluet-sc.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7798255181753-1.jpg",,,,,"Carrefour"
,"Minicomponente Sony 3800W SHAKE-X7D","Unidad Central y 2 Parlantes / Woofer de 38 cm (15”) - Iluminacion LED - Efectos DJ - Sound Pressure Horn","Dale a tus canciones cargadas con graves la potencia que merecen. Gracias a los dos conos de woofer de 38 cm (15”) y Sound Pressure Horn, el gran sistema de audio doméstico SHAKE-X7D brinda graves espectaculares a todas tus pistas favoritas. Gracias a la iluminación LED del parlante y efectos DJ, puedes sentir una experiencia de discoteca en casa real. Desde agudos intensos a graves profundos, dale potencia a tus pistas favoritas gracias a la potencia de 3800 W.",,"Sony","Audio","Equipos de Música","Minicomponentes","http://www.carrefour.com.ar/audio-1/equipos-de-musica/minicomponentes/minicomponente-sony-3800w-shake-x7d.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/0/5006.combo_minicomp.jpg",,,,,"Carrefour"
